EmployeeID,FirstName,LastName,Email,Department,Designation,StoreID,HireDate,Salary,ManagerID,LastModifiedDate,IsActive
EMP0501,Nikhil,Nair,nikhil.nair501@enterpriseretail.com,Operations,Store Manager,STR0051,2017-09-15,1070345,,2026-07-05 19:19:45.542167,True
EMP0502,Sneha,Iyer,sneha.iyer502@enterpriseretail.com,Operations,Store Supervisor,STR0051,2021-12-25,606023,EMP0501,2026-07-05 19:19:45.542173,True
EMP0503,Sneha,Das,sneha.das503@enterpriseretail.com,Sales,Senior Sales Associate,STR0051,2025-08-01,516046,EMP0501,2026-07-05 19:19:45.542181,True
EMP0504,Sanjay,Das,sanjay.das504@enterpriseretail.com,Sales,Sales Associate,STR0051,2021-12-23,434032,EMP0501,2026-07-05 19:19:45.542186,True
EMP0505,Harsh,Das,harsh.das505@enterpriseretail.com,Sales,Sales Associate,STR0051,2016-04-27,330931,EMP0501,2026-07-05 19:19:45.542192,True
EMP0506,Rohit,Singh,rohit.singh506@enterpriseretail.com,Sales,Sales Associate,STR0051,2024-05-17,378401,EMP0501,2026-07-05 19:19:45.542197,True
EMP0507,Rohit,Jain,rohit.jain507@enterpriseretail.com,Finance,Cashier,STR0051,2020-03-03,373641,EMP0501,2026-07-05 19:19:45.542202,True
EMP0508,Arjun,Gupta,arjun.gupta508@enterpriseretail.com,Finance,Cashier,STR0051,2022-05-26,352667,EMP0501,2026-07-05 19:19:45.542206,True
EMP0509,Simran,Kulkarni,simran.kulkarni509@enterpriseretail.com,Inventory,Inventory Executive,STR0051,2020-03-20,433744,EMP0501,2026-07-05 19:19:45.542211,True
EMP0510,Ankit,Singh,ankit.singh510@enterpriseretail.com,Sales,Sales Associate,STR0051,2018-02-07,341143,EMP0501,2026-07-05 19:19:45.542216,True
EMP0511,Pooja,Jain,pooja.jain511@enterpriseretail.com,Operations,Store Manager,STR0052,2021-06-24,981904,,2026-07-05 19:19:45.542254,True
EMP0512,Rohit,Verma,rohit.verma512@enterpriseretail.com,Operations,Store Supervisor,STR0052,2024-09-23,603326,EMP0511,2026-07-05 19:19:45.542260,True
EMP0513,Ananya,Sharma,ananya.sharma513@enterpriseretail.com,Sales,Senior Sales Associate,STR0052,2022-03-23,570957,EMP0511,2026-07-05 19:19:45.542267,True
EMP0514,Neha,Verma,neha.verma514@enterpriseretail.com,Sales,Sales Associate,STR0052,2024-10-10,389619,EMP0511,2026-07-05 19:19:45.542272,True
EMP0515,Amit,Iyer,amit.iyer515@enterpriseretail.com,Sales,Sales Associate,STR0052,2023-12-01,306245,EMP0511,2026-07-05 19:19:45.542278,True
EMP0516,Divya,Das,divya.das516@enterpriseretail.com,Sales,Sales Associate,STR0052,2025-01-07,437586,EMP0511,2026-07-05 19:19:45.542283,True
EMP0517,Ananya,Kulkarni,ananya.kulkarni517@enterpriseretail.com,Finance,Cashier,STR0052,2021-03-11,350072,EMP0511,2026-07-05 19:19:45.542288,True
EMP0518,Sneha,Sharma,sneha.sharma518@enterpriseretail.com,Finance,Cashier,STR0052,2025-01-09,302807,EMP0511,2026-07-05 19:19:45.542292,True
EMP0519,Arjun,Mehta,arjun.mehta519@enterpriseretail.com,Inventory,Inventory Executive,STR0052,2024-01-23,493940,EMP0511,2026-07-05 19:19:45.542297,True
EMP0520,Meera,Joshi,meera.joshi520@enterpriseretail.com,Sales,Sales Associate,STR0052,2024-09-03,416330,EMP0511,2026-07-05 19:19:45.542302,True
EMP0521,Ananya,Gupta,ananya.gupta521@enterpriseretail.com,Operations,Store Manager,STR0053,2016-05-25,1145457,,2026-07-05 19:19:45.542372,True
EMP0522,Sneha,Jain,sneha.jain522@enterpriseretail.com,Operations,Store Supervisor,STR0053,2025-08-13,746818,EMP0521,2026-07-05 19:19:45.542378,True
EMP0523,Nikhil,Nair,nikhil.nair523@enterpriseretail.com,Sales,Senior Sales Associate,STR0053,2020-10-28,589117,EMP0521,2026-07-05 19:19:45.542386,True
EMP0524,Ananya,Khan,ananya.khan524@enterpriseretail.com,Sales,Sales Associate,STR0053,2016-02-10,352115,EMP0521,2026-07-05 19:19:45.542400,True
EMP0525,Arjun,Kapoor,arjun.kapoor525@enterpriseretail.com,Sales,Sales Associate,STR0053,2020-02-28,334526,EMP0521,2026-07-05 19:19:45.542406,True
EMP0526,Meera,Mehta,meera.mehta526@enterpriseretail.com,Sales,Sales Associate,STR0053,2020-04-13,318436,EMP0521,2026-07-05 19:19:45.542411,True
EMP0527,Simran,Gupta,simran.gupta527@enterpriseretail.com,Finance,Cashier,STR0053,2017-01-12,417721,EMP0521,2026-07-05 19:19:45.542415,True
EMP0528,Meera,Reddy,meera.reddy528@enterpriseretail.com,Finance,Cashier,STR0053,2024-12-24,432189,EMP0521,2026-07-05 19:19:45.542420,True
EMP0529,Meera,Khan,meera.khan529@enterpriseretail.com,Inventory,Inventory Executive,STR0053,2022-02-14,421287,EMP0521,2026-07-05 19:19:45.542426,True
EMP0530,Arjun,Kapoor,arjun.kapoor530@enterpriseretail.com,Sales,Sales Associate,STR0053,2022-05-20,350455,EMP0521,2026-07-05 19:19:45.542431,True
EMP0531,Rohit,Kulkarni,rohit.kulkarni531@enterpriseretail.com,Operations,Store Manager,STR0054,2016-12-16,1190116,,2026-07-05 19:19:45.542471,True
EMP0532,Rohit,Das,rohit.das532@enterpriseretail.com,Operations,Store Supervisor,STR0054,2022-09-25,655369,EMP0531,2026-07-05 19:19:45.542477,True
EMP0533,Priya,Joshi,priya.joshi533@enterpriseretail.com,Sales,Senior Sales Associate,STR0054,2019-03-18,458788,EMP0531,2026-07-05 19:19:45.542484,True
EMP0534,Meera,Mehta,meera.mehta534@enterpriseretail.com,Sales,Sales Associate,STR0054,2017-09-21,302468,EMP0531,2026-07-05 19:19:45.542489,True
EMP0535,Ananya,Patel,ananya.patel535@enterpriseretail.com,Sales,Sales Associate,STR0054,2021-12-26,337256,EMP0531,2026-07-05 19:19:45.542494,True
EMP0536,Sneha,Kapoor,sneha.kapoor536@enterpriseretail.com,Sales,Sales Associate,STR0054,2017-12-12,371731,EMP0531,2026-07-05 19:19:45.542499,True
EMP0537,Simran,Verma,simran.verma537@enterpriseretail.com,Finance,Cashier,STR0054,2022-06-07,415607,EMP0531,2026-07-05 19:19:45.542504,True
EMP0538,Karan,Reddy,karan.reddy538@enterpriseretail.com,Finance,Cashier,STR0054,2025-04-19,446782,EMP0531,2026-07-05 19:19:45.542509,True
EMP0539,Amit,Iyer,amit.iyer539@enterpriseretail.com,Inventory,Inventory Executive,STR0054,2025-03-03,464052,EMP0531,2026-07-05 19:19:45.542514,True
EMP0540,Meera,Singh,meera.singh540@enterpriseretail.com,Sales,Sales Associate,STR0054,2017-07-06,446427,EMP0531,2026-07-05 19:19:45.542519,True
EMP0541,Rahul,Gupta,rahul.gupta541@enterpriseretail.com,Operations,Store Manager,STR0055,2023-08-03,1101064,,2026-07-05 19:19:45.542556,True
EMP0542,Ankit,Singh,ankit.singh542@enterpriseretail.com,Operations,Store Supervisor,STR0055,2025-01-19,643826,EMP0541,2026-07-05 19:19:45.542562,True
EMP0543,Harsh,Kapoor,harsh.kapoor543@enterpriseretail.com,Sales,Senior Sales Associate,STR0055,2020-08-23,528112,EMP0541,2026-07-05 19:19:45.542569,True
EMP0544,Amit,Kulkarni,amit.kulkarni544@enterpriseretail.com,Sales,Sales Associate,STR0055,2018-11-11,376333,EMP0541,2026-07-05 19:19:45.542574,True
EMP0545,Harsh,Patel,harsh.patel545@enterpriseretail.com,Sales,Sales Associate,STR0055,2024-06-25,391768,EMP0541,2026-07-05 19:19:45.542580,True
EMP0546,Amit,Jain,amit.jain546@enterpriseretail.com,Sales,Sales Associate,STR0055,2022-04-20,409710,EMP0541,2026-07-05 19:19:45.542585,True
EMP0547,Divya,Kulkarni,divya.kulkarni547@enterpriseretail.com,Finance,Cashier,STR0055,2020-03-27,399900,EMP0541,2026-07-05 19:19:45.542589,True
EMP0548,Rahul,Jain,rahul.jain548@enterpriseretail.com,Finance,Cashier,STR0055,2021-07-15,403913,EMP0541,2026-07-05 19:19:45.542594,True
EMP0549,Priya,Kulkarni,priya.kulkarni549@enterpriseretail.com,Inventory,Inventory Executive,STR0055,2018-12-21,487871,EMP0541,2026-07-05 19:19:45.542599,True
EMP0550,Nikhil,Kulkarni,nikhil.kulkarni550@enterpriseretail.com,Sales,Sales Associate,STR0055,2019-07-21,381916,EMP0541,2026-07-05 19:19:45.542604,True
EMP0551,Rahul,Iyer,rahul.iyer551@enterpriseretail.com,Operations,Store Manager,STR0056,2023-05-18,835285,,2026-07-05 19:19:45.542640,True
EMP0552,Nikhil,Iyer,nikhil.iyer552@enterpriseretail.com,Operations,Store Supervisor,STR0056,2020-01-10,667570,EMP0551,2026-07-05 19:19:45.542646,True
EMP0553,Rohit,Jain,rohit.jain553@enterpriseretail.com,Sales,Senior Sales Associate,STR0056,2025-01-14,517352,EMP0551,2026-07-05 19:19:45.542653,True
EMP0554,Amit,Kulkarni,amit.kulkarni554@enterpriseretail.com,Sales,Sales Associate,STR0056,2024-01-20,409885,EMP0551,2026-07-05 19:19:45.542658,True
EMP0555,Divya,Sharma,divya.sharma555@enterpriseretail.com,Sales,Sales Associate,STR0056,2016-11-18,346892,EMP0551,2026-07-05 19:19:45.542663,True
EMP0556,Karan,Sharma,karan.sharma556@enterpriseretail.com,Sales,Sales Associate,STR0056,2022-04-13,322079,EMP0551,2026-07-05 19:19:45.542668,True
EMP0557,Meera,Joshi,meera.joshi557@enterpriseretail.com,Finance,Cashier,STR0056,2016-05-24,433984,EMP0551,2026-07-05 19:19:45.542673,True
EMP0558,Sneha,Gupta,sneha.gupta558@enterpriseretail.com,Finance,Cashier,STR0056,2024-10-23,384286,EMP0551,2026-07-05 19:19:45.542678,True
EMP0559,Meera,Iyer,meera.iyer559@enterpriseretail.com,Inventory,Inventory Executive,STR0056,2016-01-28,521472,EMP0551,2026-07-05 19:19:45.542683,True
EMP0560,Meera,Jain,meera.jain560@enterpriseretail.com,Sales,Sales Associate,STR0056,2023-12-03,332004,EMP0551,2026-07-05 19:19:45.542688,True
EMP0561,Divya,Jain,divya.jain561@enterpriseretail.com,Operations,Store Manager,STR0057,2015-03-25,1010495,,2026-07-05 19:19:45.542725,True
EMP0562,Arjun,Verma,arjun.verma562@enterpriseretail.com,Operations,Store Supervisor,STR0057,2021-05-24,610158,EMP0561,2026-07-05 19:19:45.542730,True
EMP0563,Divya,Mehta,divya.mehta563@enterpriseretail.com,Sales,Senior Sales Associate,STR0057,2023-09-03,580242,EMP0561,2026-07-05 19:19:45.542738,True
EMP0564,Neha,Patel,neha.patel564@enterpriseretail.com,Sales,Sales Associate,STR0057,2019-02-01,328947,EMP0561,2026-07-05 19:19:45.542743,True
EMP0565,Harsh,Jain,harsh.jain565@enterpriseretail.com,Sales,Sales Associate,STR0057,2016-06-19,332231,EMP0561,2026-07-05 19:19:45.542748,True
EMP0566,Divya,Kapoor,divya.kapoor566@enterpriseretail.com,Sales,Sales Associate,STR0057,2017-11-27,383769,EMP0561,2026-07-05 19:19:45.542754,True
EMP0567,Nikhil,Jain,nikhil.jain567@enterpriseretail.com,Finance,Cashier,STR0057,2023-07-10,314583,EMP0561,2026-07-05 19:19:45.542760,True
EMP0568,Simran,Iyer,simran.iyer568@enterpriseretail.com,Finance,Cashier,STR0057,2016-02-17,315720,EMP0561,2026-07-05 19:19:45.542765,True
EMP0569,Ankit,Singh,ankit.singh569@enterpriseretail.com,Inventory,Inventory Executive,STR0057,2017-10-02,425233,EMP0561,2026-07-05 19:19:45.542770,True
EMP0570,Karan,Joshi,karan.joshi570@enterpriseretail.com,Sales,Sales Associate,STR0057,2021-09-15,379148,EMP0561,2026-07-05 19:19:45.542776,True
EMP0571,Nikhil,Reddy,nikhil.reddy571@enterpriseretail.com,Operations,Store Manager,STR0058,2017-02-05,945096,,2026-07-05 19:19:45.542838,True
EMP0572,Neha,Patel,neha.patel572@enterpriseretail.com,Operations,Store Supervisor,STR0058,2016-07-15,620628,EMP0571,2026-07-05 19:19:45.542843,True
EMP0573,Harsh,Patel,harsh.patel573@enterpriseretail.com,Sales,Senior Sales Associate,STR0058,2017-06-22,590523,EMP0571,2026-07-05 19:19:45.542851,True
EMP0574,Nikhil,Iyer,nikhil.iyer574@enterpriseretail.com,Sales,Sales Associate,STR0058,2020-08-06,356649,EMP0571,2026-07-05 19:19:45.542856,True
EMP0575,Sneha,Kulkarni,sneha.kulkarni575@enterpriseretail.com,Sales,Sales Associate,STR0058,2025-03-05,417121,EMP0571,2026-07-05 19:19:45.542860,True
EMP0576,Ananya,Khan,ananya.khan576@enterpriseretail.com,Sales,Sales Associate,STR0058,2019-07-20,410832,EMP0571,2026-07-05 19:19:45.542865,True
EMP0577,Nikhil,Iyer,nikhil.iyer577@enterpriseretail.com,Finance,Cashier,STR0058,2023-01-04,323915,EMP0571,2026-07-05 19:19:45.542870,True
EMP0578,Akash,Nair,akash.nair578@enterpriseretail.com,Finance,Cashier,STR0058,2016-10-14,405617,EMP0571,2026-07-05 19:19:45.542875,True
EMP0579,Rohit,Sharma,rohit.sharma579@enterpriseretail.com,Inventory,Inventory Executive,STR0058,2020-12-10,455154,EMP0571,2026-07-05 19:19:45.542879,True
EMP0580,Sneha,Verma,sneha.verma580@enterpriseretail.com,Sales,Sales Associate,STR0058,2021-07-14,425565,EMP0571,2026-07-05 19:19:45.542884,True
EMP0581,Priya,Nair,priya.nair581@enterpriseretail.com,Operations,Store Manager,STR0059,2021-04-25,1025460,,2026-07-05 19:19:45.542925,True
EMP0582,Sneha,Verma,sneha.verma582@enterpriseretail.com,Operations,Store Supervisor,STR0059,2019-10-11,552650,EMP0581,2026-07-05 19:19:45.542930,True
EMP0583,Vikas,Nair,vikas.nair583@enterpriseretail.com,Sales,Senior Sales Associate,STR0059,2025-09-05,513907,EMP0581,2026-07-05 19:19:45.542937,True
EMP0584,Karan,Reddy,karan.reddy584@enterpriseretail.com,Sales,Sales Associate,STR0059,2020-12-04,361881,EMP0581,2026-07-05 19:19:45.542943,True
EMP0585,Ankit,Iyer,ankit.iyer585@enterpriseretail.com,Sales,Sales Associate,STR0059,2017-02-05,363277,EMP0581,2026-07-05 19:19:45.542948,True
EMP0586,Amit,Kulkarni,amit.kulkarni586@enterpriseretail.com,Sales,Sales Associate,STR0059,2021-01-06,440409,EMP0581,2026-07-05 19:19:45.542953,True
EMP0587,Ananya,Patel,ananya.patel587@enterpriseretail.com,Finance,Cashier,STR0059,2019-11-28,382901,EMP0581,2026-07-05 19:19:45.542958,True
EMP0588,Riya,Kapoor,riya.kapoor588@enterpriseretail.com,Finance,Cashier,STR0059,2025-11-24,390768,EMP0581,2026-07-05 19:19:45.542963,True
EMP0589,Priya,Singh,priya.singh589@enterpriseretail.com,Inventory,Inventory Executive,STR0059,2023-10-06,411535,EMP0581,2026-07-05 19:19:45.542967,True
EMP0590,Vikas,Kulkarni,vikas.kulkarni590@enterpriseretail.com,Sales,Sales Associate,STR0059,2017-01-21,415501,EMP0581,2026-07-05 19:19:45.542972,True
EMP0591,Nikhil,Sharma,nikhil.sharma591@enterpriseretail.com,Operations,Store Manager,STR0060,2024-09-01,1018651,,2026-07-05 19:19:45.543009,True
EMP0592,Harsh,Joshi,harsh.joshi592@enterpriseretail.com,Operations,Store Supervisor,STR0060,2025-10-15,692502,EMP0591,2026-07-05 19:19:45.543014,True
EMP0593,Simran,Singh,simran.singh593@enterpriseretail.com,Sales,Senior Sales Associate,STR0060,2024-03-27,547774,EMP0591,2026-07-05 19:19:45.543021,True
EMP0594,Rahul,Jain,rahul.jain594@enterpriseretail.com,Sales,Sales Associate,STR0060,2025-09-28,404109,EMP0591,2026-07-05 19:19:45.543027,True
EMP0595,Neha,Joshi,neha.joshi595@enterpriseretail.com,Sales,Sales Associate,STR0060,2019-02-10,356879,EMP0591,2026-07-05 19:19:45.543033,True
EMP0596,Rahul,Khan,rahul.khan596@enterpriseretail.com,Sales,Sales Associate,STR0060,2018-05-03,309541,EMP0591,2026-07-05 19:19:45.543038,True
EMP0597,Nikhil,Joshi,nikhil.joshi597@enterpriseretail.com,Finance,Cashier,STR0060,2024-05-06,343308,EMP0591,2026-07-05 19:19:45.543043,True
EMP0598,Harsh,Reddy,harsh.reddy598@enterpriseretail.com,Finance,Cashier,STR0060,2019-03-25,370755,EMP0591,2026-07-05 19:19:45.543048,True
EMP0599,Pooja,Gupta,pooja.gupta599@enterpriseretail.com,Inventory,Inventory Executive,STR0060,2025-10-21,476412,EMP0591,2026-07-05 19:19:45.543053,True
EMP0600,Amit,Patel,amit.patel600@enterpriseretail.com,Sales,Sales Associate,STR0060,2021-07-16,380796,EMP0591,2026-07-05 19:19:45.543057,True
EMP0601,Amit,Kulkarni,amit.kulkarni601@enterpriseretail.com,Operations,Store Manager,STR0061,2022-05-21,835777,,2026-07-05 19:19:45.543094,True
EMP0602,Nikhil,Kulkarni,nikhil.kulkarni602@enterpriseretail.com,Operations,Store Supervisor,STR0061,2022-01-26,572437,EMP0601,2026-07-05 19:19:45.543099,True
EMP0603,Nikhil,Reddy,nikhil.reddy603@enterpriseretail.com,Sales,Senior Sales Associate,STR0061,2024-12-14,563069,EMP0601,2026-07-05 19:19:45.543106,True
EMP0604,Pooja,Sharma,pooja.sharma604@enterpriseretail.com,Sales,Sales Associate,STR0061,2019-02-15,358414,EMP0601,2026-07-05 19:19:45.543112,True
EMP0605,Rohit,Das,rohit.das605@enterpriseretail.com,Sales,Sales Associate,STR0061,2022-05-12,421173,EMP0601,2026-07-05 19:19:45.543117,True
EMP0606,Nikhil,Joshi,nikhil.joshi606@enterpriseretail.com,Sales,Sales Associate,STR0061,2016-03-15,392265,EMP0601,2026-07-05 19:19:45.543122,True
EMP0607,Neha,Singh,neha.singh607@enterpriseretail.com,Finance,Cashier,STR0061,2016-08-10,391911,EMP0601,2026-07-05 19:19:45.543126,True
EMP0608,Ankit,Joshi,ankit.joshi608@enterpriseretail.com,Finance,Cashier,STR0061,2023-04-07,332982,EMP0601,2026-07-05 19:19:45.543132,True
EMP0609,Amit,Joshi,amit.joshi609@enterpriseretail.com,Inventory,Inventory Executive,STR0061,2017-05-07,526827,EMP0601,2026-07-05 19:19:45.543137,True
EMP0610,Akash,Sharma,akash.sharma610@enterpriseretail.com,Sales,Sales Associate,STR0061,2017-09-28,341721,EMP0601,2026-07-05 19:19:45.543142,True
EMP0611,Karan,Nair,karan.nair611@enterpriseretail.com,Operations,Store Manager,STR0062,2017-12-09,1133177,,2026-07-05 19:19:45.543178,True
EMP0612,Rahul,Verma,rahul.verma612@enterpriseretail.com,Operations,Store Supervisor,STR0062,2024-07-14,741512,EMP0611,2026-07-05 19:19:45.543184,True
EMP0613,Amit,Iyer,amit.iyer613@enterpriseretail.com,Sales,Senior Sales Associate,STR0062,2020-05-25,513378,EMP0611,2026-07-05 19:19:45.543191,True
EMP0614,Meera,Singh,meera.singh614@enterpriseretail.com,Sales,Sales Associate,STR0062,2024-09-16,413776,EMP0611,2026-07-05 19:19:45.543196,True
EMP0615,Ankit,Iyer,ankit.iyer615@enterpriseretail.com,Sales,Sales Associate,STR0062,2024-03-12,325181,EMP0611,2026-07-05 19:19:45.543201,True
EMP0616,Meera,Verma,meera.verma616@enterpriseretail.com,Sales,Sales Associate,STR0062,2019-12-22,317701,EMP0611,2026-07-05 19:19:45.543206,True
EMP0617,Sneha,Sharma,sneha.sharma617@enterpriseretail.com,Finance,Cashier,STR0062,2022-10-13,400004,EMP0611,2026-07-05 19:19:45.543212,True
EMP0618,Riya,Jain,riya.jain618@enterpriseretail.com,Finance,Cashier,STR0062,2016-04-02,353609,EMP0611,2026-07-05 19:19:45.543217,True
EMP0619,Simran,Gupta,simran.gupta619@enterpriseretail.com,Inventory,Inventory Executive,STR0062,2020-10-11,438512,EMP0611,2026-07-05 19:19:45.543222,True
EMP0620,Rahul,Patel,rahul.patel620@enterpriseretail.com,Sales,Sales Associate,STR0062,2017-08-28,387784,EMP0611,2026-07-05 19:19:45.543226,True
EMP0621,Riya,Gupta,riya.gupta621@enterpriseretail.com,Operations,Store Manager,STR0063,2024-05-20,1124896,,2026-07-05 19:19:45.543262,True
EMP0622,Meera,Reddy,meera.reddy622@enterpriseretail.com,Operations,Store Supervisor,STR0063,2016-03-27,708805,EMP0621,2026-07-05 19:19:45.543268,True
EMP0623,Simran,Reddy,simran.reddy623@enterpriseretail.com,Sales,Senior Sales Associate,STR0063,2019-10-02,501921,EMP0621,2026-07-05 19:19:45.543275,True
EMP0624,Arjun,Reddy,arjun.reddy624@enterpriseretail.com,Sales,Sales Associate,STR0063,2021-08-17,385926,EMP0621,2026-07-05 19:19:45.543280,True
EMP0625,Amit,Sharma,amit.sharma625@enterpriseretail.com,Sales,Sales Associate,STR0063,2025-06-19,332335,EMP0621,2026-07-05 19:19:45.543285,True
EMP0626,Simran,Sharma,simran.sharma626@enterpriseretail.com,Sales,Sales Associate,STR0063,2020-10-03,407403,EMP0621,2026-07-05 19:19:45.543290,True
EMP0627,Meera,Kapoor,meera.kapoor627@enterpriseretail.com,Finance,Cashier,STR0063,2024-08-09,417096,EMP0621,2026-07-05 19:19:45.543294,True
EMP0628,Priya,Verma,priya.verma628@enterpriseretail.com,Finance,Cashier,STR0063,2017-04-03,438413,EMP0621,2026-07-05 19:19:45.543299,True
EMP0629,Nikhil,Singh,nikhil.singh629@enterpriseretail.com,Inventory,Inventory Executive,STR0063,2017-03-01,460092,EMP0621,2026-07-05 19:19:45.543304,True
EMP0630,Sanjay,Singh,sanjay.singh630@enterpriseretail.com,Sales,Sales Associate,STR0063,2020-10-19,373087,EMP0621,2026-07-05 19:19:45.543308,True
EMP0631,Neha,Das,neha.das631@enterpriseretail.com,Operations,Store Manager,STR0064,2020-02-06,938335,,2026-07-05 19:19:45.543369,True
EMP0632,Akash,Mehta,akash.mehta632@enterpriseretail.com,Operations,Store Supervisor,STR0064,2016-10-02,613945,EMP0631,2026-07-05 19:19:45.543375,True
EMP0633,Pooja,Iyer,pooja.iyer633@enterpriseretail.com,Sales,Senior Sales Associate,STR0064,2024-03-10,555245,EMP0631,2026-07-05 19:19:45.543381,True
EMP0634,Ankit,Singh,ankit.singh634@enterpriseretail.com,Sales,Sales Associate,STR0064,2020-04-16,387064,EMP0631,2026-07-05 19:19:45.543388,True
EMP0635,Simran,Reddy,simran.reddy635@enterpriseretail.com,Sales,Sales Associate,STR0064,2021-04-07,370523,EMP0631,2026-07-05 19:19:45.543393,True
EMP0636,Rahul,Jain,rahul.jain636@enterpriseretail.com,Sales,Sales Associate,STR0064,2017-08-25,445122,EMP0631,2026-07-05 19:19:45.543398,True
EMP0637,Sneha,Singh,sneha.singh637@enterpriseretail.com,Finance,Cashier,STR0064,2024-05-20,418025,EMP0631,2026-07-05 19:19:45.543403,True
EMP0638,Sneha,Singh,sneha.singh638@enterpriseretail.com,Finance,Cashier,STR0064,2018-09-04,374985,EMP0631,2026-07-05 19:19:45.543408,True
EMP0639,Rohit,Joshi,rohit.joshi639@enterpriseretail.com,Inventory,Inventory Executive,STR0064,2023-09-01,444292,EMP0631,2026-07-05 19:19:45.543413,True
EMP0640,Neha,Singh,neha.singh640@enterpriseretail.com,Sales,Sales Associate,STR0064,2023-01-05,358576,EMP0631,2026-07-05 19:19:45.543418,True
EMP0641,Priya,Iyer,priya.iyer641@enterpriseretail.com,Operations,Store Manager,STR0065,2015-01-06,967111,,2026-07-05 19:19:45.543453,True
EMP0642,Neha,Gupta,neha.gupta642@enterpriseretail.com,Operations,Store Supervisor,STR0065,2018-10-13,659746,EMP0641,2026-07-05 19:19:45.543459,True
EMP0643,Amit,Kulkarni,amit.kulkarni643@enterpriseretail.com,Sales,Senior Sales Associate,STR0065,2019-06-02,594154,EMP0641,2026-07-05 19:19:45.543466,True
EMP0644,Vikas,Kulkarni,vikas.kulkarni644@enterpriseretail.com,Sales,Sales Associate,STR0065,2017-02-07,352336,EMP0641,2026-07-05 19:19:45.543471,True
EMP0645,Karan,Mehta,karan.mehta645@enterpriseretail.com,Sales,Sales Associate,STR0065,2018-07-18,373018,EMP0641,2026-07-05 19:19:45.543476,True
EMP0646,Karan,Nair,karan.nair646@enterpriseretail.com,Sales,Sales Associate,STR0065,2016-06-11,315281,EMP0641,2026-07-05 19:19:45.543481,True
EMP0647,Rohit,Kulkarni,rohit.kulkarni647@enterpriseretail.com,Finance,Cashier,STR0065,2024-04-21,348282,EMP0641,2026-07-05 19:19:45.543486,True
EMP0648,Pooja,Joshi,pooja.joshi648@enterpriseretail.com,Finance,Cashier,STR0065,2016-08-23,444832,EMP0641,2026-07-05 19:19:45.543491,True
EMP0649,Arjun,Mehta,arjun.mehta649@enterpriseretail.com,Inventory,Inventory Executive,STR0065,2020-02-16,501856,EMP0641,2026-07-05 19:19:45.543495,True
EMP0650,Neha,Joshi,neha.joshi650@enterpriseretail.com,Sales,Sales Associate,STR0065,2022-09-02,389621,EMP0641,2026-07-05 19:19:45.543500,True
EMP0651,Akash,Khan,akash.khan651@enterpriseretail.com,Operations,Store Manager,STR0066,2016-02-01,840827,,2026-07-05 19:19:45.543535,True
EMP0652,Pooja,Das,pooja.das652@enterpriseretail.com,Operations,Store Supervisor,STR0066,2024-04-18,716565,EMP0651,2026-07-05 19:19:45.543543,True
EMP0653,Pooja,Singh,pooja.singh653@enterpriseretail.com,Sales,Senior Sales Associate,STR0066,2022-05-15,512341,EMP0651,2026-07-05 19:19:45.543550,True
EMP0654,Nikhil,Singh,nikhil.singh654@enterpriseretail.com,Sales,Sales Associate,STR0066,2019-04-25,428462,EMP0651,2026-07-05 19:19:45.543555,True
EMP0655,Neha,Verma,neha.verma655@enterpriseretail.com,Sales,Sales Associate,STR0066,2023-01-14,363659,EMP0651,2026-07-05 19:19:45.543560,True
EMP0656,Akash,Jain,akash.jain656@enterpriseretail.com,Sales,Sales Associate,STR0066,2020-02-26,434729,EMP0651,2026-07-05 19:19:45.543565,True
EMP0657,Divya,Kulkarni,divya.kulkarni657@enterpriseretail.com,Finance,Cashier,STR0066,2021-06-08,436286,EMP0651,2026-07-05 19:19:45.543570,True
EMP0658,Nikhil,Verma,nikhil.verma658@enterpriseretail.com,Finance,Cashier,STR0066,2016-08-24,360528,EMP0651,2026-07-05 19:19:45.543575,True
EMP0659,Vikas,Sharma,vikas.sharma659@enterpriseretail.com,Inventory,Inventory Executive,STR0066,2021-01-21,449612,EMP0651,2026-07-05 19:19:45.543580,True
EMP0660,Riya,Joshi,riya.joshi660@enterpriseretail.com,Sales,Sales Associate,STR0066,2025-01-22,303439,EMP0651,2026-07-05 19:19:45.543585,True
EMP0661,Rahul,Khan,rahul.khan661@enterpriseretail.com,Operations,Store Manager,STR0067,2015-02-05,1022053,,2026-07-05 19:19:45.543620,True
EMP0662,Meera,Iyer,meera.iyer662@enterpriseretail.com,Operations,Store Supervisor,STR0067,2018-08-10,748240,EMP0661,2026-07-05 19:19:45.543626,True
EMP0663,Priya,Verma,priya.verma663@enterpriseretail.com,Sales,Senior Sales Associate,STR0067,2017-09-22,529763,EMP0661,2026-07-05 19:19:45.543633,True
EMP0664,Amit,Sharma,amit.sharma664@enterpriseretail.com,Sales,Sales Associate,STR0067,2025-09-15,438991,EMP0661,2026-07-05 19:19:45.543638,True
EMP0665,Ananya,Iyer,ananya.iyer665@enterpriseretail.com,Sales,Sales Associate,STR0067,2020-05-06,389849,EMP0661,2026-07-05 19:19:45.543643,True
EMP0666,Rahul,Kapoor,rahul.kapoor666@enterpriseretail.com,Sales,Sales Associate,STR0067,2020-07-08,376863,EMP0661,2026-07-05 19:19:45.543648,True
